cost record in iterations
2851504.268784
2674784.205072
2627289.099631
2594003.198000
2573644.908864
2563952.083320
2561282.302084
2560597.147946
2560505.636082
2559419.013822
2558223.785789
2557314.723308
2556480.686988
2553333.304551
2551944.243373
2550306.767928
2549941.607293
2549732.218385
2549256.560558
2549015.337702
