cost record in iterations
222274.934895
201197.489392
195167.177904
192120.889585
190099.966921
188733.730907
187579.277731
186450.233268
185318.832365
184488.298796
183941.047826
183649.460051
183473.233338
183341.739993
183237.571317
183157.403492
183071.099557
182980.632046
182894.840743
182800.685139
182698.502026
182566.608778
182468.907171
182293.417490
182132.107802
181937.493698
181760.942822
181630.415133
181499.111654
181393.538412
181297.292976
181196.262617
181116.736727
181055.356344
181009.743325
180955.986649
180923.533991
180902.191139
180884.048514
180866.284660
180844.281702
180826.883104
180813.287321
180798.091988
180777.798009
180764.774831
180758.725259
180752.648099
180747.136791
180739.991420
180729.835210
180713.308919
180704.300381
180694.591647
180690.160661
180684.441321
180678.435763
180672.701742
180666.321259
180660.618130
180656.879391
180654.229318
180649.712080
180646.436094
180645.594446
180644.953214
180644.871955
