cost record in iterations
14603.197935
14349.412137
14280.250223
14254.233825
14244.315900
14240.464618
14238.926286
14238.257856
14237.889798
14237.601591
14237.297749
14236.939987
14236.484610
14235.899475
14235.150666
14234.186491
14232.936902
14231.340495
14229.301027
14226.697439
14223.390015
14219.224244
14214.002752
14207.550248
14199.640194
14190.050148
14178.642336
14165.349991
14150.236824
14133.497220
14115.542671
14096.899934
14078.116741
14059.928375
14042.864996
14027.369416
14013.698926
14001.955619
13992.106680
13983.996290
13977.433335
13972.204257
13968.115001
13964.899920
13962.399302
13960.481321
13959.008929
13957.889823
13957.035839
13956.387199
13955.896700
13955.525449
13955.243252
13955.030985
13954.870831
13954.749447
13954.657158
13954.587608
13954.529747
13954.490428
13954.458801
13954.433699
13954.414955
13954.401088
13954.390983
13954.383382
13954.377849
13954.374330
13954.371382
13954.369027
13954.367433
13954.366217
13954.365374
13954.364765
13954.364325
13954.364030
13954.363785
13954.363618
13954.363496
13954.363389
13954.363316
13954.363255
13954.363202
13954.363179
13954.363178
13954.363178
