cost record in iterations
10054.791695
9774.829537
9577.475108
9300.153676
8799.671431
8497.008732
8418.934412
8397.535807
8390.647852
8388.351638
8387.585553
8387.330320
8387.244632
8387.217827
8387.208017
8387.204791
8387.203617
8387.203003
8387.202936
8387.202874
8387.202850
8387.202831
8387.202809
8387.202802
8387.202802
