cost record in iterations
6662.673509
5212.242690
4750.865437
4544.649657
4432.905932
4339.443284
4248.260676
4173.323448
4117.710297
4078.626169
4046.791145
4025.068116
4013.454206
4005.420799
3998.678631
3994.831437
3991.292788
3988.357700
3986.571780
3984.462734
3983.406376
3982.544120
3982.006571
3981.406323
3980.574071
3979.645579
3978.768177
3977.985641
3977.266970
3976.284117
3974.855191
3973.086470
3971.840503
3970.765157
3969.541732
3968.471389
3967.193317
3965.013838
3962.757434
3959.075651
3952.914131
3944.328688
3935.626958
3925.479926
3914.318973
3905.206162
3897.256055
3892.644709
3888.915906
3885.148762
3883.035384
3881.529969
3880.441490
3879.938611
3879.494058
3879.159166
3878.767369
3878.324068
3877.869302
3877.400070
3877.212246
3877.023211
3876.824597
3876.754699
3876.741090
3876.729782
3876.722378
3876.705190
3876.654911
3876.565617
3876.516060
3876.490906
3876.440794
3876.376068
3876.348714
3876.320654
3876.282549
3876.240591
3876.220298
3876.211217
3876.208143
