cost record in iterations
8540.132095
8408.884652
8393.965580
8389.446486
8387.957329
8387.455582
8387.286865
8387.231684
8387.212442
8387.205984
8387.203704
8387.203050
8387.202804
8387.202725
8387.202678
8387.202643
8387.202640
8387.202632
8387.202631
8387.202630
8387.202630
