cost record in iterations
249567.492757
215184.685342
202117.693386
194613.273849
190488.297909
188031.232249
186743.772319
185992.453540
185560.279593
185282.510064
185046.754061
184801.253618
184526.612070
184252.986023
183973.225110
183678.943345
183315.305205
182921.932017
182647.736233
182467.889098
182297.175452
182159.473277
181984.786331
181809.510012
181682.740933
181580.090818
181511.650647
181457.129322
181424.356929
181396.605943
181353.743556
181329.454157
181311.792422
181296.302549
181272.318418
181254.884902
181242.235155
181228.171095
181214.275497
181207.008480
181201.767892
181196.463681
181193.158859
181190.916596
181188.504418
181185.437023
181182.710859
181179.602463
181176.870052
181172.860587
181166.963138
181164.684961
181163.535668
181159.703856
181154.450637
181154.011006
181153.141795
181151.445018
181149.915128
181146.454992
181143.526803
181141.647287
181140.931246
181140.643106
181140.552725
181140.343272
181140.196990
181140.060881
