cost record in iterations
7237.412480
5382.750827
4688.953228
4418.659710
4305.453130
4251.968916
4216.763724
4187.681624
4161.655293
4136.461280
4114.807560
4097.105951
4083.215125
4071.980888
4062.639080
4053.557001
4046.441356
4039.249560
4034.434775
4030.979203
4027.603004
4025.511928
4023.628838
4022.068050
4020.924788
4019.875423
4019.128384
4018.441884
4018.037292
4017.741006
4017.575053
4017.155820
4016.923985
4016.605133
4016.522952
4016.346126
4016.120395
4015.681877
4015.533613
4015.403407
4015.351150
4015.240013
4015.176340
4015.094065
4014.951188
4014.845447
4014.744277
4014.645322
4014.519960
4014.382607
4014.058715
4013.781630
4013.537858
4013.306234
4013.048990
4012.812171
4012.554185
4012.150143
4011.395155
4011.267898
4011.183143
4011.113250
4011.040071
4010.808172
4010.628343
4010.565003
4010.552795
4010.521930
4010.482802
4010.413239
4010.405879
4010.381836
4010.334089
4010.314285
