cost record in iterations
75288815.854651
61226092.696357
54241972.670371
49883189.519306
46535929.894743
43399188.160601
41250407.549709
39570178.503223
38512483.309458
37443751.760309
36817601.438243
36555753.952485
36360447.288975
36068336.092041
36046309.841781
36028939.436021
