cost record in iterations
2755326.704028
2621457.631977
2596445.647158
2579243.906389
2565589.091438
2558084.246272
2551860.895733
2548378.733817
2544080.717570
2539388.168024
2533747.152626
2528634.113446
2524897.494276
2522636.449330
2518129.627392
2513453.095338
2509027.687963
2505871.494711
2500245.995218
2497312.498346
2494878.081316
2492624.607723
2485350.526079
2480614.547102
2480057.263454
2479763.997583
