cost record in iterations
9614.881183
9460.565826
9180.324705
8702.503311
8464.908595
8409.520247
8394.471028
8389.667239
8388.030751
8387.479610
8387.295956
8387.233854
8387.213766
8387.206665
8387.204262
8387.203407
8387.203046
8387.202943
8387.202941
8387.202934
8387.202929
8387.202918
8387.202910
8387.202904
8387.202903
8387.202903
