cost record in iterations
6926.544240
5266.049018
4690.604508
4483.982680
4379.902804
4316.061018
4276.460934
4245.147328
4217.656813
4193.738884
4173.428673
4155.949719
4141.496199
4127.775884
4114.272699
4098.065572
4079.367781
4063.548404
4048.372833
4033.315032
4019.508457
4006.404824
3994.233930
3984.911457
3975.827733
3968.557294
3960.222634
3952.661226
3944.726850
3935.816319
3927.493022
3919.154184
3912.594649
3906.740409
3902.375298
3897.484616
3892.509275
3888.047351
3884.199860
3880.940387
3877.980570
3876.071556
3873.894223
3871.951310
3869.917617
3867.836705
3865.961036
3863.819513
3862.368533
3861.132249
3859.727851
3858.214321
3856.889775
3854.900575
3852.919022
3851.332259
3849.895655
3848.607779
3847.388784
3846.102383
3844.236274
3843.039380
3842.313813
3841.787726
3841.060743
3840.425660
3840.018460
3839.577233
3839.013016
3838.722635
3838.512011
3838.224981
3837.884119
3837.515957
3837.313456
3837.211340
3837.144772
3836.888098
3836.367290
3836.097682
3836.029018
3835.950707
3835.803080
3835.692449
3835.639559
3835.577440
3835.500401
3835.452709
3835.439890
3835.423388
