KEY_CODE,population
533914991,2320
533914992,4189
533914993,3100
533914994,3731
533915001,3659
533915002,3674
533915003,1616
533915004,1198
533915011,4379
533915012,1411
533915013,2042
533915014,3497
533915021,1795
533915022,1414
533915023,2040
533915024,1528
533915031,4076
533915032,930
533915033,3688
533915034,1127
533915101,900
533915102,2015
533915103,4004
533915104,3318
533915111,4114
533915112,2544
533915113,3637
533915114,4264
533915121,3238
533915122,2026
533915123,4130
533915124,5034
533915131,3928
533915132,1438
533915133,1821
533915134,726
533915141,96
533915201,7944
533915202,5645
533915203,8225
533915204,8877
533915211,3013
533915212,2379
533915213,9022
533915214,3471
533915221,3004
533915222,3706
533915223,1601
533915224,2360
533915231,1772
533915301,4509
533915302,2181
533915303,5594
533915304,3153
533915311,2336
533915312,6009
533915313,2599
533915314,292
533915321,1152
533915322,111
533915401,4188
533915402,2053
533915403,1712
533915404,2
533915411,538
533915501,2706
533915502,5501
533915503,152
533915504,704
533915601,6026
533915602,3484
533915603,3602
533915604,2559
533915611,2487
533915613,1010
533915701,5286
533915702,4237
533915703,4175
533915704,3677
533915711,745
533915713,4678
533915714,541
533915732,7
533915734,1
533915801,4324
533915802,3979
533915803,4073
533915804,4052
533915811,3744
533915812,4127
533915813,4551
533915814,5572
533915821,3436
533915822,1901
533915823,5457
533915824,3628
533915832,11
533915833,17
533915901,3328
533915902,5500
533915903,3387
533915904,3406
533915911,4475
533915912,5454
533915913,4588
533915914,4640
533915921,4255
533915922,3529
533915923,4588
533915924,4559
533915931,3601
533915932,3191
533915933,4753
533915934,6235
533915941,159
533915942,52
533915943,3466
533915944,4687
533915953,1268
533915954,11
533915963,87
533915973,1
533917012,32
533917014,48
533917021,31
533917022,141
533917023,119
533917024,134
533917031,62
533917032,117
533917033,60
533917034,79
533917041,617
533917042,355
533917043,14
533917044,40
533917051,78
533917052,31
533917053,114
533917054,150
533917061,608
533917062,445
533917063,598
533917064,1440
533917073,693
533917074,149
533917081,173
533917082,313
533917083,107
533917084,105
533917091,74
533917092,174
533917093,86
533917094,4
533917121,24
533917122,89
533917123,20
533917124,384
533917131,79
533917132,187
533917133,23
533917134,57
533917141,137
533917142,320
533917143,798
533917144,748
533917151,375
533917152,327
533917153,330
533917161,749
533917162,1459
533917163,458
533917164,1279
533917171,1522
533917172,223
533917173,1438
533917174,809
533917181,67
533917182,17
533917183,39
533917184,93
533917191,7
533917192,45
533917193,69
533917194,29
533917222,73
533917231,150
533917232,231
533917234,160
533917241,891
533917242,173
533917243,310
533917244,50
533917251,348
533917253,59
533917261,1457
533917262,1068
533917263,514
533917264,535
533917271,1381
533917272,855
533917273,121
533917274,1140
533917281,152
533917282,221
533917283,552
533917284,497
533917291,548
533917292,1128
533917293,1319
533917294,1514
533917351,67
533917352,62
533917361,9
533917381,311
533917382,936
533917384,2
533917391,2260
533917392,1355
533917393,551
533917394,889
533917491,39
533917492,375
533920014,1
533920023,3
533920101,34
533920103,15
533920104,41
533920112,3
533920113,57
533920114,1
533920121,2
533920123,8
533920211,64
533920212,91
533920214,66
533920223,3
533920224,2
533920312,11
533920321,29
533920322,53
533920331,58
533920333,7
533920334,84
533920343,29
533920344,15
533920354,22
533920374,16
533920441,6
533920442,9
533920451,11
533920452,12
533920461,26
533920462,33
533920471,41
533920482,14
533920484,6
533920493,32
533920494,7
533920592,21
533920594,1
533920672,3
533920683,6
533920702,8
533920782,3
533920791,31
533920793,10
533920794,3
533920811,1
533920812,39
533920813,6
533920814,24
533920823,71
533920824,22
533920833,17
533920843,16
533920844,33
533920851,65
533920852,61
533920853,100
533920854,21
533920861,64
533920862,19
533920871,113
533920873,32
533920874,28
533920894,5
533920922,18
533920931,61
533920932,36
533920941,63
533920942,65
533920981,17
533920983,55
533920984,119
533920991,14
533920992,16
533920993,92
533920994,96
533921281,87
533921282,23
533921283,58
533921284,8
533921372,1
533921401,1
533921403,63
533921404,1
533921462,23
533921463,1
533921464,122
533921471,12
533921473,196
533921474,81
533921501,213
533921502,66
533921503,39
533921504,5
533921513,24
533921514,34
533921571,172
533921572,283
533921573,103
533921574,220
533921581,34
533921602,19
533921612,6
533921614,1
533921622,1
533921634,58
533921643,19
533921671,11
533921672,92
533921674,1
533921681,55
533921683,93
533921684,96
533921702,2
533921704,17
533921712,34
533921714,3
533921721,24
533921723,10
533921731,32
533921732,5
533921741,133
533921742,168
533921744,62
533921751,99
533921752,100
533921753,63
533921754,172
533921761,30
533921762,9
533921763,84
533921764,138
533921773,179
533921782,15
533921784,13
533921792,125
533921793,196
533921794,385
533921802,3
533921812,27
533921814,17
533921823,53
533921844,3
533921853,1
533921861,23
533921871,68
533921872,42
533921874,82
533921882,125
533921884,37
533921891,468
533921892,457
533921893,5
533921894,74
533921902,44
533921903,2
533921913,40
533921914,65
533921921,33
533921923,118
533921943,2
533921951,6
533921972,25
533921973,3
533921974,18
533921982,73
533921983,107
533921984,55
533922011,10
533922032,3
533922041,63
533922042,340
533922043,68
533922044,549
533922051,1318
533922052,1987
533922053,924
533922054,126
533922062,54
533922064,717
533922071,314
533922072,59
533922073,1615
533922074,1482
533922081,1592
533922082,1952
533922083,1098
533922084,1796
533922091,643
533922092,2
533922093,364
533922094,124
533922131,50
533922132,79
533922133,14
533922134,241
533922141,260
533922142,131
533922143,85
533922152,2
533922154,2
533922161,46
533922162,1607
533922163,217
533922164,1683
533922171,1542
533922172,84
533922173,953
533922174,1
533922181,20
533922182,1271
533922183,12
533922184,1026
533922191,180
533922192,48
533922193,1126
533922194,372
533922231,136
533922232,13
533922233,263
533922234,56
533922241,61
533922243,113
533922244,17
533922253,12
533922254,109
533922261,916
533922262,1458
533922263,1678
533922264,2137
533922271,709
533922273,1228
533922274,839
533922281,259
533922282,758
533922283,250
533922291,560
533922292,5
533922293,304
533922294,114
533922312,29
533922313,9
533922314,1025
533922321,16
533922322,618
533922323,464
533922324,374
533922331,875
533922332,478
533922333,433
533922334,58
533922341,185
533922342,177
533922343,3
533922344,201
533922351,92
533922352,247
533922353,415
533922354,123
533922361,1609
533922362,2076
533922363,169
533922364,643
533922371,1685
533922372,604
533922373,41
533922374,137
533922382,94
533922383,938
533922384,517
533922391,241
533922392,1233
533922393,523
533922394,2009
533922404,31
533922411,400
533922412,1274
533922413,255
533922414,706
533922421,768
533922422,120
533922423,225
533922424,53
533922431,24
533922432,14
533922433,12
533922434,106
533922441,51
533922442,218
533922443,182
533922444,109
533922451,83
533922452,195
533922461,422
533922462,527
533922463,133
533922464,14
533922472,91
533922473,1178
533922474,147
533922481,1342
533922482,185
533922483,522
533922484,116
533922491,156
533922492,898
533922493,714
533922494,738
533922502,268
533922504,42
533922511,638
533922512,305
533922513,213
533922521,2
533922522,14
533922532,55
533922533,4
533922534,98
533922541,84
533922554,19
533922561,985
533922562,1220
533922563,1354
533922564,1479
533922571,2192
533922572,188
533922573,1988
533922574,262
533922581,90
533922582,632
533922583,1706
533922584,1761
533922591,1872
533922592,717
533922593,3504
533922594,1421
533922602,15
533922604,139
533922611,94
533922612,5
533922613,59
533922614,3
533922631,6
533922651,22
533922652,85
533922653,56
533922661,978
533922662,1873
533922663,730
533922664,1385
533922671,1557
533922672,448
533922673,895
533922674,1446
533922681,1512
533922682,2025
533922683,2608
533922684,2108
533922691,1831
533922692,2876
533922693,2396
533922694,3239
533922701,13
533922702,6
533922703,331
533922704,184
533922711,83
533922713,187
533922714,67
533922742,3
533922751,70
533922752,191
533922753,29
533922754,673
533922761,1674
533922762,714
533922763,634
533922764,55
533922771,123
533922772,1421
533922773,269
533922774,1613
533922781,2244
533922782,1223
533922783,1647
533922784,2995
533922791,2935
533922792,2689
533922793,2937
533922794,3363
533922801,328
533922802,190
533922804,117
533922811,418
533922812,252
533922813,499
533922814,135
533922821,49
533922822,49
533922823,278
533922824,16
533922842,4
533922844,54
533922851,298
533922852,1663
533922853,1276
533922854,922
533922861,12
533922862,964
533922863,362
533922864,1141
533922871,1855
533922872,1964
533922873,1908
533922874,2927
533922881,2226
533922882,2667
533922883,30
533922884,2398
533922891,3200
533922892,2550
533922893,3078
533922894,1971
533922903,53
533922904,348
533922911,710
533922912,409
533922913,969
533922914,933
533922921,231
533922922,34
533922932,17
533922933,10
533922934,287
533922941,5
533922942,244
533922943,24
533922944,987
533922951,1416
533922952,632
533922953,736
533922954,395
533922961,1465
533922962,2057
533922963,1651
533922964,2983
533922971,2210
533922972,577
533922973,2340
533922974,1427
533922981,1478
533922982,2135
533922983,4586
533922984,3864
533922991,3215
533922992,7919
533922993,4768
533922994,2429
533923002,957
533923003,632
533923004,1968
533923011,1105
533923013,1086
533923014,3
533923021,2189
533923022,3737
533923023,2429
533923024,4286
533923031,4296
533923032,932
533923033,3944
533923034,4052
533923041,1141
533923042,2135
533923043,4252
533923044,507
533923051,3711
533923052,3920
533923053,3723
533923054,4523
533923061,3039
533923062,2440
533923063,1589
533923064,2662
533923071,1966
533923072,1598
533923073,2100
533923074,2148
533923081,1474
533923083,1861
533923091,142
533923092,1667
533923093,1233
533923094,5109
533923101,540
533923102,1498
533923103,128
533923104,989
533923111,956
533923113,139
533923114,10
533923121,3196
533923122,3489
533923123,551
533923124,4365
533923131,4776
533923132,4475
533923133,4476
533923134,7188
533923141,3196
533923142,867
533923143,4973
533923144,3590
533923151,3971
533923152,3680
533923153,3517
533923154,1264
533923161,2470
533923162,2837
533923163,1854
533923164,2002
533923171,1645
533923172,1209
533923173,2310
533923174,4978
533923181,1006
533923182,178
533923183,1949
533923184,11
533923191,61
533923192,629
533923193,128
533923194,1293
533923201,485
533923202,924
533923203,1244
533923204,987
533923211,63
533923212,10
533923213,39
533923214,373
533923221,1525
533923222,3216
533923223,3194
533923224,1776
533923231,2900
533923232,4602
533923233,809
533923234,2135
533923241,4836
533923242,4667
533923243,4840
533923244,4926
533923251,3927
533923252,2629
533923253,4265
533923254,3527
533923261,2259
533923262,1733
533923263,2644
533923264,2008
533923271,2285
533923272,4779
533923273,2912
533923274,3942
533923281,2130
533923282,810
533923283,2040
533923284,1318
533923291,788
533923292,2365
533923293,795
533923294,3189
533923301,1329
533923302,721
533923303,2197
533923304,502
533923311,20
533923312,800
533923313,25
533923314,34
533923321,2933
533923322,1919
533923323,430
533923324,741
533923331,3100
533923332,1241
533923333,2880
533923334,4686
533923341,4246
533923342,4439
533923343,2782
533923344,5062
533923351,4181
533923352,2917
533923353,7330
533923354,3854
533923361,2810
533923362,2086
533923363,3508
533923364,2745
533923371,2051
533923372,2669
533923373,2589
533923374,2641
533923381,2798
533923382,1120
533923383,2342
533923384,1069
533923391,2780
533923392,2963
533923393,2272
533923394,4281
533923401,1880
533923402,35
533923403,1476
533923404,37
533923411,164
533923412,271
533923413,258
533923414,336
533923421,478
533923422,373
533923423,343
533923431,2913
533923432,4238
533923433,1832
533923434,3476
533923441,2045
533923442,3121
533923443,2882
533923444,2415
533923451,3113
533923452,2738
533923453,4250
533923454,5740
533923461,2995
533923462,2023
533923463,6034
533923464,2552
533923471,2898
533923472,3874
533923473,2704
533923474,2769
533923481,2699
533923482,1663
533923483,2022
533923484,2431
533923491,3610
533923492,3986
533923493,1476
533923494,767
533923501,226
533923502,209
533923503,2486
533923504,1898
533923511,313
533923513,860
533923514,76
533923521,916
533923522,528
533923523,1818
533923524,1840
533923531,2324
533923532,2109
533923533,3298
533923534,1941
533923541,1407
533923542,3218
533923543,2845
533923544,3259
533923551,2753
533923552,2100
533923553,3341
533923554,4518
533923561,3354
533923562,2372
533923563,1667
533923564,2966
533923571,2743
533923572,2100
533923573,2347
533923574,2280
533923581,1376
533923582,1304
533923583,2063
533923584,2017
533923591,1846
533923592,603
533923593,573
533923594,354
533923601,3037
533923602,3641
533923603,2600
533923604,3310
533923611,1013
533923612,801
533923613,3
533923614,1226
533923621,2485
533923622,3288
533923623,3157
533923624,1926
533923631,3625
533923632,3181
533923633,3997
533923634,3035
533923641,1891
533923642,2510
533923643,3473
533923644,2842
533923651,3583
533923652,3580
533923653,1612
533923654,2548
533923661,3390
533923662,2402
533923663,2339
533923664,2354
533923671,1930
533923672,1655
533923673,2498
533923674,1787
533923681,2448
533923682,2680
533923683,2495
533923684,2852
533923691,2705
533923692,2272
533923693,944
533923694,1165
533923701,3182
533923702,3372
533923703,3486
533923704,4084
533923711,1663
533923712,1903
533923713,2721
533923714,3639
533923721,2515
533923722,2950
533923723,1892
533923724,2554
533923731,2898
533923732,3157
533923733,1898
533923734,2218
533923741,2411
533923742,2124
533923743,2834
533923744,2565
533923751,2045
533923752,2178
533923753,2468
533923754,1343
533923761,2706
533923762,2536
533923763,2015
533923764,2327
533923771,2867
533923772,3321
533923773,1374
533923774,1987
533923781,2790
533923782,1335
533923783,1832
533923784,99
533923791,189
533923794,271
533923801,2385
533923802,3507
533923803,3488
533923804,4299
533923811,4883
533923812,3167
533923813,4837
533923814,3567
533923821,2874
533923822,2957
533923823,3047
533923824,1755
533923831,1265
533923832,2131
533923833,1791
533923834,1332
533923841,2638
533923842,3072
533923843,1584
533923844,2383
533923851,1832
533923852,1963
533923853,2249
533923854,1415
533923861,2804
533923862,2357
533923863,1935
533923864,2089
533923871,766
533923872,128
533923873,2128
533923874,849
533923881,1408
533923882,519
533923883,456
533923884,1462
533923891,75
533923892,27
533923893,1469
533923894,444
533923901,4849
533923902,915
533923911,1229
533923912,2927
533923913,965
533923914,3371
533923921,1819
533923922,1252
533923923,1365
533923924,1386
533923931,2281
533923932,2069
533923933,1759
533923934,2254
533923941,1164
533923942,2453
533923943,1900
533923944,1550
533923951,1498
533923952,279
533923953,451
533923954,1005
533923961,1814
533923962,1540
533923963,1992
533923964,2020
533923971,1973
533923972,2306
533923973,1869
533923974,2576
533923981,744
533923982,466
533923983,2435
533923984,1848
533923991,961
533923992,1939
533923993,1944
533923994,2945
533924001,2711
533924003,3785
533924011,39
533924013,322
533924014,651
533924021,2151
533924022,79
533924023,1350
533924024,1887
533924031,757
533924032,2683
533924033,2713
533924034,2628
533924041,2469
533924042,3025
533924043,2167
533924044,3090
533924051,1890
533924052,1915
533924053,3969
533924054,2568
533924061,2695
533924062,2826
533924063,2561
533924064,1910
533924071,2445
533924072,1553
533924073,3177
533924074,1711
533924081,3393
533924082,5098
533924083,2235
533924084,4326
533924091,1811
533924092,3895
533924093,2119
533924094,3105
533924101,1736
533924102,289
533924103,2533
533924104,2514
533924111,17
533924112,1313
533924113,52
533924114,1634
533924121,3653
533924122,3156
533924123,3144
533924124,3485
533924131,3391
533924132,3380
533924133,3805
533924134,2703
533924141,922
533924142,3841
533924143,370
533924144,1830
533924151,3157
533924152,1908
533924153,1214
533924154,587
533924161,4047
533924162,3985
533924163,439
533924164,810
533924171,1391
533924172,1292
533924173,73
533924174,203
533924181,479
533924182,515
533924184,534
533924191,2303
533924192,2501
533924193,909
533924194,3675
533924201,1602
533924202,2362
533924203,2160
533924204,2397
533924211,1304
533924212,1992
533924213,4201
533924214,2757
533924221,2772
533924222,1866
533924223,885
533924224,639
533924231,1582
533924232,2980
533924233,2505
533924234,1516
533924241,1552
533924242,1916
533924243,2449
533924244,3640
533924251,1592
533924252,1647
533924253,1470
533924254,1436
533924261,676
533924262,735
533924263,921
533924264,326
533924271,151
533924272,550
533924273,389
533924274,909
533924281,445
533924282,1812
533924283,868
533924284,1402
533924291,981
533924292,5983
533924293,852
533924294,6786
533924301,2940
533924302,2999
533924303,3040
533924304,1225
533924311,2321
533924312,993
533924313,2116
533924314,3150
533924321,517
533924322,2391
533924323,1282
533924324,1400
533924331,683
533924332,977
533924333,234
533924334,1211
533924341,2207
533924342,1254
533924343,1188
533924344,1533
533924351,439
533924352,598
533924353,662
533924354,276
533924361,269
533924362,502
533924363,49
533924364,295
533924371,533
533924372,325
533924373,1454
533924374,1444
533924381,501
533924382,1647
533924383,566
533924384,1613
533924391,2301
533924392,4351
533924393,2894
533924394,2538
533924401,1743
533924402,2229
533924403,2819
533924404,2970
533924411,3559
533924412,2489
533924413,4162
533924414,3710
533924421,3468
533924422,1556
533924423,3739
533924424,3641
533924431,496
533924432,2136
533924433,122
533924434,3425
533924441,2985
533924442,3212
533924443,2918
533924444,3830
533924451,2119
533924452,2166
533924453,3155
533924454,3679
533924461,2188
533924462,4165
533924463,3426
533924464,5105
533924471,4074
533924472,694
533924473,2491
533924474,2893
533924481,359
533924482,1564
533924483,695
533924484,1430
533924491,4712
533924492,3153
533924493,3129
533924494,4134
533924501,2718
533924502,3078
533924503,3031
533924504,3794
533924511,2778
533924512,4041
533924513,4377
533924514,2241
533924521,4665
533924522,2346
533924523,3538
533924524,2190
533924531,1434
533924532,2177
533924533,1795
533924534,3066
533924541,2285
533924542,2977
533924543,2398
533924544,3220
533924551,2334
533924552,3079
533924553,2196
533924554,1600
533924561,3217
533924562,3496
533924563,742
533924564,1302
533924571,1234
533924572,2315
533924573,1097
533924574,1276
533924581,292
533924582,221
533924583,1282
533924584,409
533924591,2172
533924592,4552
533924593,1961
533924594,4420
533924601,2843
533924602,3718
533924603,975
533924604,2984
533924611,3670
533924612,3797
533924613,3197
533924614,2180
533924621,2804
533924622,916
533924623,757
533924624,1926
533924631,4836
533924632,5429
533924633,2660
533924634,2213
533924641,3118
533924642,1622
533924643,2508
533924644,1344
533924651,1073
533924652,978
533924653,535
533924654,3101
533924661,3074
533924662,3977
533924663,5002
533924664,4384
533924671,2426
533924672,1164
533924673,3929
533924674,1822
533924681,908
533924682,1615
533924683,1950
533924684,1844
533924691,3914
533924692,3389
533924693,1752
533924694,1274
533924701,2715
533924702,2356
533924703,1896
533924704,1131
533924711,978
533924712,437
533924713,448
533924714,478
533924721,868
533924722,2347
533924723,1300
533924724,2901
533924731,2021
533924732,1876
533924733,2453
533924734,2616
533924741,2609
533924742,2881
533924743,2137
533924744,3513
533924751,1677
533924752,3102
533924753,4014
533924754,2494
533924761,1303
533924762,2285
533924763,3093
533924764,3618
533924771,4385
533924772,2875
533924773,3027
533924774,3506
533924781,2963
533924782,970
533924783,3447
533924784,1850
533924791,2348
533924792,1274
533924793,3297
533924794,2341
533924801,181
533924802,141
533924803,712
533924804,944
533924811,417
533924812,29
533924813,139
533924814,544
533924821,1031
533924822,2678
533924823,3545
533924824,2357
533924831,3441
533924832,3030
533924833,2531
533924834,2885
533924841,2198
533924842,4105
533924843,4787
533924844,2324
533924851,3533
533924852,1446
533924853,3785
533924854,3607
533924861,3146
533924862,3460
533924863,3745
533924864,3062
533924871,2222
533924872,2949
533924873,2785
533924874,2666
533924881,2023
533924882,3525
533924883,2686
533924884,2619
533924891,2612
533924892,1945
533924893,2848
533924894,3575
533924901,1426
533924902,2458
533924903,2987
533924904,2190
533924911,829
533924912,1535
533924913,1132
533924914,2503
533924921,2711
533924922,2431
533924923,2777
533924924,2380
533924931,1001
533924932,3423
533924933,1388
533924934,2479
533924941,3341
533924942,2376
533924943,3806
533924944,6311
533924951,3502
533924952,4657
533924953,5116
533924954,3002
533924961,5815
533924962,3592
533924963,4397
533924964,4742
533924971,3135
533924972,3374
533924973,4271
533924974,4124
533924981,4126
533924982,3601
533924983,3337
533924984,1789
533924991,2179
533924992,2408
533924993,2416
533924994,2977
533925001,3023
533925002,3420
533925003,3514
533925004,3710
533925011,4609
533925012,3840
533925013,3266
533925014,3830
533925021,4151
533925022,3934
533925023,3016
533925024,3615
533925031,4307
533925032,3819
533925033,3578
533925034,1040
533925041,4940
533925042,5624
533925043,5177
533925044,4087
533925051,5681
533925052,2880
533925053,4114
533925054,8059
533925061,889
533925062,5
533925063,4433
533925064,723
533925071,6
533925072,33
533925074,12
533925101,3579
533925102,3602
533925103,4762
533925104,4353
533925111,3992
533925112,3418
533925113,3016
533925114,4735
533925121,3465
533925122,3489
533925123,3668
533925124,3917
533925131,3672
533925132,5360
533925133,3345
533925134,6328
533925141,9246
533925142,4287
533925143,2954
533925144,3320
533925151,3394
533925152,4875
533925153,5706
533925154,5170
533925161,6018
533925162,4519
533925163,4985
533925164,4733
533925171,232
533925173,5341
533925174,1945
533925183,3
533925201,5051
533925202,4528
533925203,3062
533925204,4066
533925211,1842
533925212,1433
533925213,3165
533925214,1379
533925221,3024
533925222,2486
533925223,2800
533925224,796
533925231,4065
533925232,3795
533925233,2808
533925234,3934
533925241,1403
533925242,6389
533925243,1457
533925244,8720
533925251,7055
533925252,4471
533925253,6782
533925254,5892
533925261,4202
533925262,4814
533925263,5653
533925264,5815
533925271,5958
533925272,4174
533925273,5462
533925274,5665
533925281,1030
533925282,145
533925283,4914
533925284,1404
533925291,117
533925293,942
533925294,10
533925301,2526
533925302,4832
533925303,4221
533925304,5355
533925311,2685
533925312,915
533925313,4672
533925314,4811
533925321,1357
533925322,3097
533925323,2452
533925324,2522
533925331,2968
533925332,3688
533925333,2998
533925334,4722
533925341,2397
533925342,4780
533925343,5130
533925344,5114
533925351,3062
533925352,6974
533925353,8529
533925354,634
533925361,6299
533925362,2751
533925363,5222
533925364,3484
533925371,4818
533925372,5561
533925373,3564
533925374,6257
533925381,5691
533925382,5050
533925383,4008
533925384,4172
533925391,2025
533925392,170
533925393,3318
533925394,660
533925401,4492
533925402,3340
533925403,4962
533925404,2791
533925411,4053
533925412,1065
533925413,4498
533925414,5633
533925421,3169
533925422,3047
533925423,2359
533925424,3489
533925431,2302
533925432,4318
533925433,3762
533925434,5847
533925441,5909
533925442,5731
533925443,5316
533925444,7844
533925451,7563
533925452,5543
533925453,6840
533925454,7180
533925461,4003
533925462,2944
533925463,504
533925464,2071
533925471,3712
533925472,3315
533925473,313
533925481,5499
533925482,4387
533925483,1917
533925484,4829
533925491,5315
533925492,4051
533925493,983
533925494,2528
533925501,6063
533925502,4448
533925503,3993
533925504,5965
533925511,5510
533925512,7286
533925513,5394
533925514,3346
533925521,4074
533925522,4260
533925523,3758
533925524,4022
533925531,4588
533925532,2750
533925533,3223
533925534,5990
533925541,6102
533925542,5525
533925543,7804
533925544,4955
533925551,4145
533925552,3301
533925553,3823
533925554,3665
533925561,4211
533925562,6385
533925563,1731
533925564,7276
533925571,5021
533925572,3903
533925573,5647
533925574,7166
533925581,1280
533925582,398
533925583,5961
533925584,5250
533925591,338
533925592,998
533925593,2767
533925594,5769
533925601,2466
533925602,4052
533925603,4733
533925604,3712
533925611,3400
533925612,2416
533925613,3851
533925614,3894
533925621,2510
533925622,3631
533925623,3278
533925624,4157
533925631,3035
533925632,4526
533925633,1635
533925634,3453
533925641,6172
533925642,5616
533925643,5042
533925644,3145
533925651,2917
533925652,1228
533925653,238
533925654,1562
533925661,1480
533925662,5891
533925663,7134
533925664,4747
533925671,5518
533925672,6799
533925673,7256
533925674,5393
533925681,7315
533925682,6025
533925683,7141
533925684,6062
533925691,5341
533925692,3255
533925693,5132
533925694,2635
533925701,4042
533925702,3506
533925703,4705
533925704,3833
533925711,3476
533925712,4189
533925713,4072
533925714,6920
533925721,4996
533925722,3976
533925723,5917
533925724,5490
533925731,3171
533925732,6326
533925733,4978
533925734,5349
533925741,3106
533925742,445
533925743,593
533925744,7042
533925751,5340
533925752,5738
533925753,6048
533925754,5205
533925761,5527
533925762,5801
533925763,6117
533925764,8694
533925771,4328
533925772,8368
533925773,5211
533925774,5902
533925781,5483
533925782,6087
533925783,6440
533925784,5904
533925791,5228
533925792,2135
533925793,5557
533925794,3842
533925801,3914
533925802,3509
533925803,3331
533925804,5383
533925811,5218
533925812,6508
533925813,5749
533925814,6117
533925821,6247
533925822,2718
533925823,6392
533925824,13089
533925831,4800
533925832,3733
533925833,3370
533925834,2122
533925841,2614
533925842,4275
533925843,5673
533925844,4132
533925851,6455
533925852,5301
533925853,5668
533925854,5757
533925861,6524
533925862,5973
533925863,6838
533925864,6693
533925871,6944
533925872,6660
533925873,6552
533925874,7454
533925881,6475
533925882,5983
533925883,6918
533925884,8023
533925891,5148
533925892,1461
533925893,1562
533925894,5
533925901,5028
533925902,5745
533925903,5394
533925904,6115
533925911,5794
533925912,6317
533925913,3225
533925914,4823
533925921,6481
533925922,9168
533925923,5388
533925924,7233
533925931,5283
533925932,893
533925933,7855
533925934,2476
533925941,6687
533925942,5762
533925943,3713
533925944,4627
533925951,3796
533925952,5279
533925953,4391
533925954,5555
533925961,4480
533925962,3330
533925963,2672
533925964,4818
533925971,5834
533925972,6394
533925973,4641
533925974,6438
533925981,6222
533925982,7339
533925983,7256
533925984,7405
533925991,3620
533925992,128
533925993,1598
533926013,1
533926224,1
533926303,1
533926401,194
533926403,779
533926501,24
533926503,1933
533926601,856
533926701,315
533930073,6
533930074,8
533930082,2
533930093,4
533930104,3
533930113,4
533930182,2
533930191,14
533930192,34
533930194,32
533930201,17
533930202,208
533930203,205
533930204,137
533930211,137
533930212,11
533930213,155
533930222,93
533930223,40
533930224,64
533930231,162
533930232,79
533930233,24
533930241,88
533930243,51
533930244,38
533930253,22
533930261,25
533930262,3
533930263,1
533930294,26
533930301,505
533930302,174
533930303,281
533930304,9
533930311,39
533930312,1
533930313,84
533930321,4
533930322,50
533930324,3
533930342,6
533930351,91
533930352,34
533930353,98
533930354,437
533930361,4
533930362,104
533930363,230
533930364,158
533930371,40
533930373,119
533930374,17
533930382,32
533930383,24
533930384,57
533930391,258
533930392,372
533930393,201
533930394,133
533930401,111
533930411,27
533930413,42
533930414,15
533930422,32
533930424,23
533930431,44
533930432,49
533930433,16
533930434,1
533930441,23
533930442,68
533930443,10
533930444,269
533930451,26
533930452,1351
533930454,10
533930461,1320
533930463,359
533930464,3
533930471,8
533930472,60
533930473,15
533930474,146
533930481,343
533930482,537
533930483,446
533930484,614
533930491,450
533930492,219
533930493,1169
533930494,574
533930511,6
533930521,9
533930522,98
533930531,24
533930532,36
533930533,15
533930534,70
533930542,31
533930543,57
533930544,14
533930551,1
533930552,8
533930553,21
533930562,13
533930564,85
533930573,33
533930574,15
533930581,380
533930582,1480
533930583,78
533930584,897
533930591,1299
533930592,479
533930593,75
533930594,8
533930624,1
533930632,11
533930634,12
533930641,37
533930642,77
533930644,45
533930651,126
533930652,3
533930653,105
533930654,17
533930661,15
533930662,94
533930663,49
533930664,168
533930671,68
533930672,42
533930673,29
533930674,66
533930681,202
533930682,682
533930683,357
533930684,266
533930691,31
533930692,205
533930694,9
533930722,7
533930731,20
533930732,25
533930734,3
533930742,5
533930751,29
533930752,34
533930761,56
533930762,81
533930772,41
533930774,18
533930781,157
533930783,78
533930792,105
533930794,90
533930803,21
533930843,7
533930844,15
533930851,23
533930862,24
533930872,44
533930881,25
533930891,3
533930892,84
533930893,43
533930894,53
533930941,4
533930942,39
533930954,4
533930961,9
533930962,2
533930963,16
533930964,44
533930971,1
533930973,13
533930982,30
533930984,7
533930991,7
533930992,12
533930993,48
533931001,109
533931002,1
533931004,21
533931011,34
533931012,138
533931014,34
533931021,32
533931022,33
533931023,13
533931024,3
533931032,20
533931033,24
533931034,54
533931041,2
533931043,16
533931063,90
533931064,12
533931071,24
533931072,88
533931073,255
533931074,13
533931081,127
533931082,402
533931083,367
533931084,723
533931091,25
533931092,392
533931093,716
533931094,710
533931101,22
533931102,515
533931104,5
533931111,35
533931112,75
533931121,14
533931122,6
533931123,75
533931124,8
533931131,5
533931132,23
533931133,2
533931134,11
533931153,7
533931154,57
533931161,209
533931162,223
533931163,119
533931164,239
533931171,64
533931172,41
533931173,262
533931174,267
533931181,261
533931182,298
533931183,54
533931184,417
533931191,296
533931192,658
533931193,43
533931194,238
533931201,58
533931202,81
533931203,26
533931204,67
533931211,43
533931212,20
533931213,17
533931214,112
533931221,168
533931222,36
533931223,414
533931224,150
533931233,23
533931252,255
533931253,3
533931254,1
533931261,278
533931262,18
533931271,236
533931272,347
533931273,95
533931274,255
533931281,227
533931283,32
533931291,105
533931292,10
533931303,107
533931304,59
533931312,41
533931313,315
533931314,392
533931321,189
533931322,538
533931323,361
533931324,269
533931331,193
