cost record in iterations
64547534.715875
46638936.811116
41092536.367303
39362840.397561
38315960.381516
37641011.995564
36978493.061152
36850932.797225
36727401.902087
36647190.317656
36605022.087363
36531271.164669
36452024.346457
36436174.407534
