cost record in iterations
6404.607261
5210.934398
4699.821446
4433.865469
4299.328854
4222.566595
4170.620003
4134.792716
4101.185930
4066.386640
4027.384028
3993.747750
3969.146183
3956.046191
3946.920466
3938.826164
3933.180853
3929.251335
3925.619708
3923.159561
3921.981442
3921.179738
3920.521332
3919.770434
3918.821701
3918.007900
3917.513731
3916.932969
3916.535195
3916.036660
3915.374205
3914.993834
3914.678088
3914.148547
3913.545106
3912.907094
3912.472469
3912.105458
3911.832246
3911.416664
3911.014277
3910.730677
3910.512309
3910.279625
3910.078667
3909.996650
3909.915182
3909.809033
3909.747917
3909.693907
3909.618687
3909.491276
3909.337145
3909.181123
3909.046498
3908.947530
3908.818969
3908.685853
3908.522196
3908.387194
3908.277429
3908.125905
3907.961961
3907.726245
3907.624039
3907.593479
3907.553320
3907.491870
3907.409950
3907.362733
3907.341190
3907.321032
3907.297279
3907.290485
3907.269694
3907.234319
3907.211139
3907.194396
