cost record in iterations
222539.302125
187306.232745
178481.333473
174302.045435
172204.489875
170922.309043
169898.174161
168734.528008
167657.875735
166627.149357
165632.005440
164702.189211
163770.937435
162930.877864
162285.227744
161894.770018
161455.729357
160906.643433
160479.133976
160136.652583
159868.628875
159552.516723
159282.506853
158993.616503
158719.713218
158480.543806
158200.142807
157951.941555
157712.928715
157340.213283
157044.831217
156788.101705
156563.962171
156418.724246
156269.083980
156148.761665
156081.868311
155997.791646
155904.477067
155803.518201
155725.136834
155636.334263
155541.233247
155469.018602
155413.303191
155359.631702
155317.007799
155283.499045
155231.228726
155203.898263
155149.147924
155108.146273
155061.329708
155039.492176
155019.828913
154986.051256
154977.471820
