cost record in iterations
56598327.558781
45853805.588378
42301085.379287
40309453.492780
39611632.782682
39125938.164378
38809433.488325
38474691.718244
38102328.278177
37784680.789254
37724077.324502
37707993.771661
37565149.862377
37521597.324118
37517660.041417
