cost record in iterations
51142500.942706
43827983.202691
40449807.259193
39417769.889232
39040857.664112
38721281.110651
38167704.852906
37676903.230064
37476813.842771
37364092.791307
37271600.202993
37131752.452266
37052037.544156
37047450.810138
37009288.412727
36814212.035163
36720142.575467
36588826.443246
36572480.815133
36559219.825159
36550169.144925
36526937.587475
