cost record in iterations
199351.710446
177561.630877
168178.836141
164231.854550
162217.776888
161015.354229
159849.474116
159275.346206
158846.278848
158632.500578
158522.393355
158408.630764
158312.844759
158235.365816
158181.084486
158159.717377
158144.258696
158135.878060
158132.479031
