cost record in iterations
15539.480808
14623.339816
14346.019378
14240.560552
14191.976401
14163.576111
14141.858437
14122.016341
14102.568362
14083.362879
14064.768142
14047.252692
14031.238138
14017.032756
14004.770301
13994.436133
13985.889861
13978.945324
13973.398389
13968.881345
13965.488532
13962.859008
13960.833037
13959.299283
13958.109979
13957.202169
13956.508841
13955.987578
13955.593598
13955.294870
13955.069713
13954.898756
13954.770719
13954.674389
13954.600596
13954.544422
13954.500872
13954.466483
13954.440506
13954.420318
13954.404722
13954.393256
13954.385002
13954.378788
13954.374354
13954.371310
13954.368996
13954.367433
13954.366217
13954.365374
13954.364765
13954.364325
13954.364030
13954.363785
13954.363618
13954.363496
13954.363389
13954.363316
13954.363255
13954.363202
13954.363179
13954.363178
13954.363178
