cost record in iterations
6287.385431
5030.210828
4410.816492
4126.652099
3974.681899
3882.033631
3798.067056
3717.555624
3667.045721
3634.057608
3605.217887
3584.109968
3568.290302
3559.069826
3551.385458
3544.632257
3539.844940
3536.313940
3535.384249
3534.003931
3532.653503
3531.480729
3530.881409
3530.434529
3529.831152
3529.275662
3529.254331
3529.157833
3529.092079
