cost record in iterations
56776587.411653
48622322.005770
44781141.309846
42082740.743898
39473882.692726
38396868.159321
37935506.014710
37452515.772305
37197403.797549
37124448.080712
37098771.319188
37072314.488488
37030919.155169
36937666.713027
36836440.514709
36774326.916791
36729432.317241
36725045.133896
36725040.859494
