cost record in iterations
252045.123256
214869.379123
198114.233305
190865.101364
187892.541286
186211.123626
185199.903936
184505.619953
183961.827626
183488.017216
183137.619068
182875.544438
182671.745498
182487.885720
182351.616431
182230.591285
182149.844158
182079.172939
182018.112567
181966.892662
181922.218545
181880.604478
181846.461175
181806.366836
181772.946758
181737.134178
181702.634563
181665.054590
181610.778747
181562.178345
181526.444498
181501.562323
181473.945106
181450.752045
181434.520981
181425.572041
181418.645362
181413.082877
181408.967974
181405.766027
181401.345448
181397.704803
181393.235080
181388.036390
181383.960447
181382.463726
181381.533080
181381.259624
181380.586353
181380.052574
181379.081109
181378.332927
181377.839231
181377.549345
