cost record in iterations
8973.728638
8423.545273
8394.540071
8389.544369
8387.984179
8387.465626
8387.289404
8387.230122
8387.211526
8387.205397
8387.203421
8387.202774
8387.202604
8387.202573
8387.202562
8387.202550
8387.202550
