cost record in iterations
233775.744823
203499.348171
194333.387853
189093.791810
186244.168596
184753.091319
183872.253479
183372.301218
183059.849622
182826.033026
182654.610016
182491.840954
182321.775948
182100.651899
181887.947495
181678.297388
181483.145251
181276.443309
181152.069356
181072.518847
181021.892517
180989.771166
180974.254855
180958.313642
180950.390032
180948.773974
180947.498939
180945.294782
180943.685258
180942.357725
180940.566342
180939.431498
180938.269155
180935.016771
180930.199832
180925.626331
180923.410508
180923.190923
180922.703315
180921.844693
180920.970322
180920.313745
180920.047386
180919.803052
