cost record in iterations
2857349.637562
2663551.340401
2605980.654717
2581301.427147
2567907.560156
2559081.951059
2555567.736724
2549430.707794
2545228.236910
2538036.146339
2529292.383007
2516753.031280
2510807.892508
2507191.736322
2503634.512704
2501828.681798
2498427.408392
2492760.292250
2489922.186870
2487536.915184
2483600.397412
2478070.427601
2475312.674381
2472720.596196
2472177.682973
2472021.613511
2471968.254400
