cost record in iterations
2984524.406005
2772409.668400
2712230.008893
2659845.257193
2629925.286591
2600778.900934
2579351.256726
2556111.576757
2551833.003300
2546884.237955
2544849.032008
2543607.572862
2542930.313763
2541538.752827
2539539.378250
2537497.239142
2534422.306885
2531447.660157
2529328.882188
2523042.253201
2519583.536862
2517875.404386
2516969.963729
2511133.981776
2508660.936275
2506550.650462
2505777.929419
2502974.676449
2502543.483940
2502450.353725
2501669.043744
