cost record in iterations
48273737.696515
43322531.488577
42379075.328270
41821534.542476
41261671.519184
40598315.627123
39744301.575165
39306392.034490
39019378.653197
38772742.721856
38550796.026927
38352397.457813
37962220.241241
37821247.160178
37790115.552543
37741488.437222
37705917.377385
37657878.414941
37561047.949801
37439171.203172
37424834.442442
37389671.580167
37384483.322586
