cost record in iterations
247115.361093
221727.672569
216390.096215
214368.491833
212769.621203
211340.319537
210101.403538
208814.389249
207376.880239
205944.883848
204220.003591
202500.031713
201087.592221
199859.833814
198660.576077
197489.049630
196168.345654
194264.778393
192190.386379
190733.143046
189875.173823
189432.210276
189092.126945
188858.002479
188671.198945
188514.712606
188366.753895
188225.341715
188064.855418
187913.228294
187788.542419
187659.045442
187546.358192
187431.803149
187347.059151
187255.806832
187183.469038
187116.828250
187034.207371
186951.009393
186864.526599
186755.453709
186652.300494
186542.714157
186451.340877
186354.336002
186275.893584
186201.635897
186128.991223
186067.306083
186003.149624
185957.108797
185914.490473
185891.834697
185868.737721
185854.155571
185841.877721
185832.562416
185825.939805
185818.980558
185806.911538
185797.644086
185791.243800
185785.951356
185779.982881
185777.316282
185774.519631
185764.197448
185754.989384
185753.773840
185753.403028
185750.953273
185745.944349
185739.670981
185731.062457
185715.975843
185699.081330
185683.800247
185658.007650
185632.280884
185606.418074
185572.554527
185513.379139
185470.662771
185431.335656
185406.122772
185387.231504
185374.987535
185360.190069
185335.625796
185311.834124
185296.911953
185282.510504
185276.676741
185270.836254
185265.019221
185254.424616
185242.858014
185232.253641
185224.042233
