cost record in iterations
9625.334797
9361.669354
9307.841027
9275.201201
9158.710717
8781.482019
8466.968466
8402.240187
8391.534248
8388.616999
8387.678627
8387.364056
8387.256821
8387.219440
8387.208202
8387.204223
8387.203080
8387.202715
8387.202614
8387.202573
8387.202562
8387.202560
8387.202558
8387.202557
8387.202557
8387.202557
