cost record in iterations
2911187.573811
2703344.181851
2648038.853145
2629428.087890
2616989.986553
2605252.022592
2591177.235805
2577997.423902
2568110.806087
2562346.203464
2559278.691717
2556692.917246
2548423.078246
2537661.148274
2532422.366294
2526077.926180
2523007.279028
2521604.637013
