cost record in iterations
216116.150278
199336.244697
193759.610550
191772.685086
190811.689697
190221.975411
189752.459813
189313.819942
188910.093321
188466.702654
187965.427211
187486.105076
186987.666922
186504.063475
186069.506243
185589.247472
185204.492639
184861.438772
184570.805182
184390.140291
184289.646186
184240.783752
184210.661249
184190.438525
184167.359414
184155.487439
184146.261456
184140.571928
184136.529021
184131.536083
184129.922559
184129.186200
184128.485884
184127.806405
184126.794323
184125.598317
184123.880764
184122.256717
184119.305731
184116.468344
184114.553825
184113.772856
