cost record in iterations
9073.478439
8559.264265
8340.362905
8227.573722
8159.839993
8110.684758
8068.091455
8026.628012
7984.349732
7942.831630
7906.505189
7879.130122
7861.029611
7850.131343
7843.945706
7840.565090
7838.740919
7837.771380
7837.259338
7836.988025
7836.846031
7836.771520
7836.732056
7836.713018
7836.707583
7836.706744
7836.706374
7836.706138
7836.705847
7836.705428
7836.704717
7836.703421
7836.701035
7836.698079
7836.696327
7836.694076
7836.690602
7836.683028
7836.676130
7836.676129
