cost record in iterations
12431.774230
9780.325922
8833.028595
8442.723499
8264.722300
8174.036712
8117.419194
8072.654072
8030.703161
7988.311789
7946.493525
7909.467556
7881.206210
7862.324625
7850.851136
7844.345930
7840.774997
7838.857382
7837.832913
7837.293214
7837.007002
7836.856957
7836.777656
7836.735576
7836.714540
7836.707721
7836.706520
7836.705993
7836.705408
7836.704551
7836.703030
7836.700309
7836.697258
7836.695326
7836.692723
7836.687829
7836.677887
7836.676129
