cost record in iterations
93037532.636247
59142068.431650
50525439.048735
44822913.987067
42039080.978841
40894157.176504
40388459.368255
40165983.982174
39866372.357033
39616820.812389
39520711.104114
39515120.019873
39510862.946203
39496661.417327
39491433.147853
39489491.401735
