cost record in iterations
182768.411660
169056.105053
164388.082276
162347.396008
161147.894589
160260.184807
159533.336122
159008.981084
158553.246054
158103.638549
157542.283107
157014.338759
156667.707925
156359.779553
156039.137233
155846.104815
155724.287580
155613.975394
155583.102020
155561.383900
155538.570848
155526.817362
155522.065822
155516.809739
155511.876494
155508.566051
155505.780853
155503.342595
155500.170253
155490.458359
155484.992437
155478.572388
155471.465546
155468.501198
155464.966476
155464.780505
