cost record in iterations
50361219.660354
42274605.750358
39326246.783234
37754050.404454
36647360.686358
36193711.745486
35959227.103134
35702802.060852
35555401.601598
35407982.373604
35203867.917608
35053114.088720
34868277.826105
34726151.191612
34613422.212188
34451193.803487
34377681.937010
34280674.474662
34210668.482119
34165441.370950
