156442.757995
154840.110113
160669.142198
156965.396835
156404.169337
154814.824901
157323.959101
159410.139375
156530.599296
156609.213621
155313.732904
156801.264193
155308.197173
156470.091321
154856.205337
156523.480746
155218.839104
156406.071471
155972.012909
154736.022214
156300.877245
155411.174635
158591.552190
154977.471820
157605.124949
161063.615948
156978.401350
154422.507170
158878.368000
155604.913669
154924.268223
158147.886017
157023.148591
157573.395468
158779.067663
157931.344453
157415.378191
157127.014221
156372.165253
154839.125509
155868.243057
158284.252707
156490.875837
155464.780505
155946.075897
156318.292870
156085.567958
156795.752720
158254.502813
155132.988970
156444.736987
159983.173363
159966.744631
154445.482483
154468.343452
157167.513553
155653.526370
155657.435552
154175.749013
155871.785851
159181.075446
164115.803196
158323.044681
154871.589370
156265.447062
154562.339628
155820.946935
156752.471152
157753.646664
156889.692689
155337.941123
159493.572487
154446.872744
158874.023097
154516.961181
159729.063257
155004.467060
159544.677879
155973.467523
155314.272853
156123.743833
158132.479031
156449.902281
154454.293529
156193.076711
155460.315444
157178.517001
157589.644558
157054.999629
155245.588540
156915.148130
160368.694017
161487.964936
154511.392941
154700.545358
154509.442055
155340.736033
154895.272005
154832.741086
158358.679079
