cost record in iterations
3061409.380914
2734540.419637
2638178.961129
2604434.999250
2592539.680217
2582387.423731
2569611.600159
2560864.989418
2555023.846503
2549868.960214
2546295.777273
2542163.789151
2539778.642859
2531970.721930
2518053.125968
2505723.955581
2492984.656916
2485627.091665
2480571.350189
2475992.840840
2475815.464440
