cost record in iterations
8810.016105
8456.708894
8406.400179
8393.464823
8389.277313
8387.893694
8387.433141
8387.280247
8387.228268
8387.211244
8387.205504
8387.203538
8387.202855
8387.202755
8387.202685
8387.202659
8387.202648
8387.202640
8387.202633
8387.202625
8387.202623
8387.202623
