cost record in iterations
8117.298857
5843.097517
5030.077510
4649.319154
4447.820322
4327.054417
4244.373126
4181.621374
4137.097346
4108.142752
4088.910940
4072.576846
4055.131373
4038.758785
4021.936742
3998.390166
3982.833329
3973.541535
3966.292175
3961.542679
3958.042440
3956.087756
3954.635410
3953.245993
3951.925101
3950.906954
3950.082953
3949.191839
3947.882629
3946.567325
3944.890469
3942.928316
3941.182521
3938.301863
3935.986812
3933.254554
3931.046572
3928.782414
3925.927845
3923.968673
3921.491876
3919.187875
3916.464220
3913.582940
3911.094923
3908.359784
3906.318800
3904.539829
3902.862206
3901.192860
3899.417736
3898.166399
3897.301304
3896.815737
3895.908533
3894.826194
3894.290980
3894.135560
3894.052576
3893.809364
3893.618642
3893.416113
3893.318271
3893.290031
3893.274410
3893.241690
3893.225085
3893.220287
3893.209948
