cost record in iterations
213414.079833
199161.504036
194692.801127
192527.188382
191166.724631
190221.132157
189445.286604
188732.947262
187810.025399
186682.461198
185486.386161
184377.460585
183625.010087
183032.357330
182599.852600
182294.479114
182067.501599
181862.730978
181728.426182
181608.646467
181515.665053
181421.986834
181363.328806
181304.553700
181237.209069
181179.503017
181127.794539
181067.001446
181022.561994
180974.559664
180944.972093
180915.386312
180892.336355
180882.086483
180875.635687
180870.705822
180866.694506
180863.170313
180860.369317
180858.344707
180856.792061
180856.565699
180856.359151
180856.131135
180856.006941
180855.579100
