cost record in iterations
6284.833604
5006.948322
4643.605174
4467.929155
4363.057201
4294.568983
4242.845370
4199.650207
4154.181282
4112.328745
4078.076284
4047.851113
4022.207046
4003.104628
3989.295975
3979.174930
3970.018631
3961.405433
3954.282988
3946.030878
3938.945756
3931.625584
3926.300973
3922.170371
3918.714616
3916.054277
3914.178141
3912.622205
3911.550924
3910.528546
3909.490746
3908.696952
3907.721993
3906.978466
3906.271812
3905.435662
3904.918247
3904.212381
3903.664878
3903.079019
3902.449582
3901.462461
3900.169592
3899.284066
3898.294600
3897.107226
3895.904292
3894.956594
3894.016790
3892.946968
3892.167236
3891.616948
3890.985048
3890.246330
3889.413982
3888.610607
3887.866801
3887.489917
3887.238573
3886.831314
3886.257363
3885.489055
3885.033752
3884.715528
3884.251985
3883.600493
3883.134247
3882.683798
3882.482979
3882.119315
3881.616180
3880.472203
3879.648940
3878.740570
3877.609931
3876.667272
3875.997191
3875.074933
3874.256911
3873.615606
3873.013248
3872.167721
3871.272438
3870.565958
3869.982652
3869.142424
3868.407174
3867.909204
3867.620716
3867.570157
3867.485036
3867.454671
3867.397931
3867.340868
3867.236315
3866.915966
3866.672296
3866.517898
3866.332408
3866.332357
