cost record in iterations
9477.420247
8816.483905
8529.236900
8434.331581
8402.966319
8392.464845
8388.962796
8387.788974
8387.396949
8387.267113
8387.224640
8387.210482
8387.205938
8387.204213
8387.203259
8387.203029
8387.202924
8387.202869
8387.202845
8387.202840
8387.202839
8387.202839
