cost record in iterations
233518.135567
215192.783046
207526.078681
202946.363491
199766.896297
197145.604901
194628.596707
192261.913389
190162.269575
188223.741656
186838.919649
185792.247637
185091.311291
184482.083482
183900.674978
183278.014303
182703.937321
182289.341607
181964.522340
181733.386181
181548.869456
181408.938111
181323.035175
181266.730632
181225.406818
181191.556407
181170.661055
181148.401627
181132.590727
181118.870085
181108.033878
181097.025003
181086.546449
181076.037460
181067.474272
181059.871796
181055.893924
181051.920891
181046.350136
181043.803658
181041.697848
181039.613121
181036.178626
181033.356684
181030.775641
181028.248440
181024.528373
181021.959681
181020.270141
181017.898091
181015.964390
181014.867699
181014.068681
181013.507002
181013.399827
181013.301564
