cost record in iterations
5086.202846
4255.657397
3966.975180
3798.560968
3702.560629
3642.174145
3601.123277
3564.212494
3543.780303
3532.332833
3521.992711
3511.460435
3503.181016
3496.530634
3490.720937
3483.817632
3479.446445
3475.178647
3473.046217
3471.930267
3470.413110
3468.803903
3467.934156
3466.805356
3465.201502
3464.246544
3463.714527
3462.837228
3461.326643
3459.405835
3457.880442
3456.635759
3456.242610
3455.780720
3455.188830
3455.016347
3454.910668
3454.706658
3454.064329
3453.537147
3452.992945
3452.321852
3449.395710
3447.556531
3445.854464
3445.279504
3444.572287
3443.922640
3443.224649
3442.410368
3441.721768
3441.085884
3440.957660
3440.593887
3440.212041
3439.707758
3439.334726
3439.307767
