cost record in iterations
194453.672268
175032.050198
168075.023206
165405.220583
163658.803686
162246.905074
161186.077817
160215.894118
159419.438836
158973.899449
158639.342140
158453.962046
158268.358184
158060.553871
157943.129935
157860.336342
157807.835586
157771.028783
157743.952916
157698.952278
157669.540532
157638.760416
157626.108719
157615.947403
157604.301763
157590.897838
157589.644558
