cost record in iterations
226208.771648
204183.155353
197515.619380
193791.906296
191047.698892
188566.602706
186777.736846
185483.790597
184572.098316
183939.411617
183540.103734
183269.564235
183050.200469
182873.737633
182721.828931
182590.745457
182497.443152
182391.278411
182319.244214
182257.172492
182194.914949
182141.396007
182091.964360
182052.977918
182027.511193
181995.062912
181948.094829
181905.960687
181864.397324
181823.076425
181762.645962
181694.569181
181627.816859
181570.576113
181495.837647
181426.428103
181355.091415
181273.941380
181203.751702
181139.720179
181080.240929
181034.043543
180998.806241
180961.960589
180933.320115
180909.715633
180886.307588
180856.711838
180826.942005
180805.201705
180784.810241
180765.585282
180740.058403
180726.247787
180711.081606
180694.600315
180683.192205
180673.598274
180662.431649
180651.518536
180642.848159
180632.948288
180624.237566
180617.293877
180611.573708
180604.785094
180599.484750
180595.547283
180593.338742
180590.619504
180588.830219
180586.811019
180575.939217
180569.609189
180567.485948
180567.117269
180566.178399
180566.021469
180565.932320
180565.776772
