cost record in iterations
8975.227140
8574.805126
8446.798210
8406.950103
8393.800559
8389.404752
8387.944293
8387.454796
8387.288736
8387.232715
8387.213607
8387.205480
8387.203203
8387.203073
8387.202896
8387.202753
8387.202592
8387.202504
8387.202484
8387.202476
8387.202466
8387.202459
8387.202455
8387.202455
8387.202455
