cost record in iterations
9852.339657
9401.565580
9290.729823
9255.690887
9244.136723
9240.262911
9238.967184
9238.530631
9238.386469
9238.338559
9238.320679
9238.315797
9238.314310
9238.313753
9238.313528
9238.313505
9238.313495
9238.313485
9238.313484
9238.313484
