cost record in iterations
50235901.021514
44590252.928570
41424816.879506
40570384.425490
40177566.453527
39934447.241952
39813427.741055
39763390.836180
39687145.464072
39532257.981290
39264476.435206
38737559.742096
38012982.559212
37283014.087202
36715924.610336
36535475.432819
36386150.840093
36324482.625227
36320181.510207
