cost record in iterations
203488.736360
181754.288937
177348.211351
175125.440772
173381.187478
172106.090372
171127.561091
170202.596874
168994.991859
167570.519818
166035.328171
164783.434611
163594.239174
162408.471400
161120.043336
159995.271190
159078.025823
158419.764513
158086.533297
157857.801833
157611.855503
157422.356502
157263.050575
157168.750559
157072.558800
157008.872964
156957.537975
156921.681768
156888.194353
156840.529781
156808.882436
156789.377459
156749.848178
156739.508889
156690.887830
156648.807092
156599.478237
156551.177610
156502.592363
156444.908988
156373.547838
156323.080189
156286.148766
156263.405983
156237.018089
156206.728496
156188.301113
156178.066938
156164.352775
156153.270890
156138.641334
156124.937892
156109.550602
156097.066852
156087.616393
156085.567958
