cost record in iterations
2896412.446552
2725692.125344
2656841.600842
2614567.717610
2592347.109419
2574537.006416
2556561.203424
2545862.385747
2540008.651191
2536809.397283
2534206.490668
2526630.697683
2519413.671898
2512187.586254
2509798.310258
2504234.390241
2509466.619268
2499088.551161
2505902.672636
2496224.539514
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
2504947.432164
2496196.906471
