cost record in iterations
238796.740076
212409.288297
205941.447815
202855.040549
200980.608035
199699.774911
198833.845725
198145.987810
197582.193950
197060.008396
196475.414975
195818.455595
194996.833382
194073.946774
193132.942375
192256.224272
191262.284327
190161.532758
189114.640057
188170.330495
187196.842257
186102.209934
184740.729745
183591.690262
182902.280597
182509.663743
182259.252456
182109.907951
182003.540022
181923.537408
181855.076508
181803.051603
181754.265236
181711.814633
181681.039980
181652.318374
181628.206951
181607.648987
181581.623807
181558.130023
181535.813588
181517.510461
181498.236007
181479.714577
181464.694763
181452.808085
181444.983365
181437.885904
181430.908145
181427.157733
181424.234590
181421.074408
181416.222953
181395.629878
181393.761746
181393.225337
181393.140595
