cost record in iterations
5338.789787
4445.696251
4021.956015
3796.267025
3675.543781
3603.085046
3559.479433
3530.754304
3512.843719
3498.376132
3490.890050
3486.121467
3481.188890
3475.035783
3467.284674
3457.740017
3448.346453
3435.289044
3423.125855
3407.361667
3391.448498
3377.271604
3367.141140
3361.095454
3353.399647
3349.227886
3346.798458
3345.874440
3345.724773
3345.517814
3345.342701
