cost record in iterations
2745358.095012
2628933.469187
2584645.538047
2566601.316793
2556617.086244
2546762.966982
2537569.941509
2525943.369352
2513123.825723
2505443.432536
2499163.178643
2494949.794891
2491508.719648
2491408.606465
