cost record in iterations
11306.579911
9565.366772
9346.126556
9274.688412
9250.548352
9242.412108
9239.678874
9238.772871
9238.468136
9238.366326
9238.332817
9238.319023
9238.315198
9238.314229
9238.313647
9238.313544
9238.313497
9238.313497
