cost record in iterations
5526.520113
4814.386663
4506.178967
4344.127258
4256.104026
4200.105941
4160.735401
4132.668668
4112.131071
4095.840640
4078.254883
4056.134467
4036.986121
4018.655903
3994.145201
3972.420908
3957.438227
3946.344866
3939.161418
3932.525781
3925.716878
3918.689699
3912.639433
3907.149253
3901.679978
3897.274604
3893.144064
3889.361691
3886.012380
3883.824422
3882.081808
3880.450915
3879.853933
3879.413023
3879.163381
3878.899527
3878.806999
3878.757803
3878.719681
3878.677698
3878.637407
3878.609941
3878.549645
3878.532396
3878.518915
