cost record in iterations
9593.211272
8668.880508
8476.268640
8416.693260
8397.019269
8390.486214
8388.303319
8387.570292
8387.325315
8387.243129
8387.216963
8387.207705
8387.204297
8387.203404
8387.203035
8387.202954
8387.202892
8387.202870
8387.202870
8387.202870
