cost record in iterations
59982914.642965
52703162.473693
49904877.998986
48025907.031589
45782628.765199
43932595.846794
42591468.894219
41392424.880271
40877364.468234
40388757.088344
40226924.322255
40077058.478028
39803508.887787
39478904.491439
39282284.695335
39237021.746049
39169792.707233
39055065.818577
38907141.019660
38838192.035672
38808614.879828
38732433.342507
38626808.530917
38537057.757687
38322612.380158
38084164.250260
38045797.029954
37966431.890810
37804007.409016
37646933.096919
37488947.117413
37300298.740879
37189206.436876
37158481.093953
37145364.548416
37137646.704615
